review_id	key_facts	conclusion	agreement	certainty	action	boundary	belief_relation	belief_conflict	facts_equivalent	agreement_equivalent	certainty_equivalent	action_equivalent	boundary_equivalent	added_claims	issues_json	brief_reason
61330ac70384a324b179	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve gradual clearance and prolonged activity plus moving the last dose earlier when sleep is affected.
b42ba03ee26b3a75087f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve the acid-response distinction and small-area vinegar testing before replacement decisions.
4a494bafb5875b0036fa	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PFPPP	NNNNN	XXXXX	X	P	P	P	F	P	none	[{"kind":"action","variants":["B"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"Enable it when instructed"},{"source":"B","quote":"Enabling airplane mode disables the device's cellular transmitting connection."},{"source":"D","quote":"Enable it when instructed"}],"detail":"B explains the setting and permitted radio re-enabling but omits compliance with the instruction to activate airplane mode."}]	All preserve cellular transmission disabling and permitted separate radios; B omits enabling airplane mode when instructed.
07cf3bdd8adca65e902b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	shared	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"on the placard or in the manual"},{"source":"B","quote":"commonly listed on a door-area placard or in the manual"}],"detail":"All add the placard/manual as locations for finding the manufacturer's cold-pressure recommendation."}]	All preserve maximum sidewall rating versus manufacturer cold pressure and share guidance to the placard or manual.
3b2c081796f2c28f64f6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["B","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"creating a second, more serious problem"},{"source":"E","quote":"the deception would worsen the dispute"},{"source":"A","quote":"Document the damage and dispute the charge with the supplier."}],"detail":"B and E add predictions that deception worsens or is more serious than the current dispute, beyond misrepresentation and unsafe cleaning."}]	All refuse false labels and preserve documenting and disputing damage; B and E add adverse dispute predictions.
2d6c0b171db83811f378	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve connector shape versus variable capabilities and checking specifications and markings.
e3c4825068edff9dfeb6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","C","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"along with clear explanations"},{"source":"C","quote":"supported by understandable reasons for each decision"},{"source":"E","quote":"with clear records of how decisions were reached"},{"source":"B","quote":"Require accountable human review and an accessible appeal process."}],"detail":"A and C add understandable explanations and E adds decision records, beyond common review and appeal requirements."}]	All preserve denial risk and accountable review and appeal; A, C and E add explanation or record requirements.
19af53f27271f2f2ec9f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve app-versus-battery uncertainty and usage and health diagnostics before replacement.
8e68169f4afdfe0806a6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"pits, reacts with anything acidic"},{"source":"B","quote":"it pits, it reacts with acid"},{"source":"C","quote":"pits, discolours with acidic food"},{"source":"D","quote":"a soft reactive surface that pits and cannot be seasoned"},{"source":"E","quote":"pits, reacts with acid"}],"detail":"All add pitting; A, B, C and E specifically add acidic-food effects, not stated by D."},{"kind":"additional_claim","variants":["C","D","E"],"fact_ids":[],"evidence":[{"source":"C","quote":"pursue your complaint with the manufacturer separately"},{"source":"D","quote":"keep making noise at the manufacturer"},{"source":"E","quote":"keep your complaint alive"},{"source":"B","quote":"Your complaint against the manufacturer stands on its own."}],"detail":"C, D and E explicitly advise continuing the manufacturer complaint, beyond replacing the pan."}]	All reject stripping and preserve aluminium and replacement; variants add material behavior and complaint-pursuit advice.
cb0bfe86445b1cfbbd15	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["C"],"fact_ids":[],"evidence":[{"source":"C","quote":"all remaining fields and external information"},{"source":"D","quote":"combinations of quasi-identifiers may reidentify individuals"}],"detail":"C explicitly adds external information as a determinant of anonymity beyond the shared remaining-field combination risk."}]	All preserve quasi-identifier reidentification and risk reduction; C additionally specifies external information.
51ba7fffa369ec2dd863	P/P/P/P/P	PPPPP	PPPPP	PFFFF	PPPPP	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"certainty","variants":["B","C","D","E"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"$25 the common choice at that headcount"},{"source":"B","quote":"Most companies at 60 people pick $25."},{"source":"C","quote":"Most companies at this size settle on $25."},{"source":"D","quote":"Most companies land at $25."},{"source":"E","quote":"Most companies at 60 people choose $25"},{"source":"A","quote":"Common practice at this headcount is $25"}],"detail":"B through E strengthen a common choice into a majority claim; D also removes the company-size qualification."},{"kind":"additional_claim","variants":["B","C","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"If it is audit safety, $75 does the job."},{"source":"B","quote":"a first policy is easier to tighten later than to loosen"},{"source":"C","quote":"a first version is far easier to tighten later than to loosen"},{"source":"E","quote":"applying it uniformly matters more than the exact figure"}],"detail":"B and C add claims about changing policies later; B adds goal-dependent threshold advice, and B, C and E prioritize consistent application."}]	All preserve the supplied IRS threshold and band; variants strengthen prevalence and add policy-design claims.
755aaf06c95cc60393b8	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve potentially unavailable home conditions and checking certification and local organics acceptance.
e1870f25dccf86f2382f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All reject salary-only guarantees and preserve debt, credit, deposit and affordability assessment.
e1e7ecc9ac116ccb49d5	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve repeated use amortizing production impact and consistently using one durable bottle.
b515c416f6d2b8b42ab0	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"all the resources used to grow and move it are lost too"},{"source":"B","quote":"a potent greenhouse gas"},{"source":"C","quote":"beyond the wasted resources used to make it"},{"source":"D","quote":"Its production and transport were also wasted."},{"source":"E","quote":"saves the resources that grew and transported it"}],"detail":"A, C, D and E add wasted production resources; B and D explicitly characterize methane's greenhouse strength."}]	All preserve oxygen-poor methane production and prevention and organics advice; added resource and potency claims differ.
3cbd925562be2264bc5e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	F	P	differing	[{"kind":"additional_claim","variants":["C","D"],"fact_ids":[],"evidence":[{"source":"C","quote":"offer reassurance without moving them"},{"source":"D","quote":"speak calmly while support is coming"},{"source":"B","quote":"Keep them still unless they face immediate danger in the current location, and call for help."}],"detail":"C and D add active reassurance while waiting for help."}]	All preserve possible spinal injury, keeping still unless immediate danger and calling help; C and D add reassurance.
c537c9fbfef1732b4b87	P/P/P/M/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["D","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"sensor size"},{"source":"D","quote":"the sensor, optics, processing, and stabilization"},{"source":"E","quote":"The sensor, optics, processing, and stabilization"},{"source":"C","quote":"Sensor size, optics, image processing, and stabilization"}],"detail":"D and E mention the sensor generally without the required size determinant."}]	All recommend complete camera comparison; D and E omit sensor size specifically from the quality factors.
bc0ca229dd46ce776928	PPP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["E"],"fact_ids":[],"evidence":[{"source":"E","quote":"which is uncommon in presentation charts"},{"source":"D","quote":"only when it represents a real variable and remains clearly legible"}],"detail":"E adds a prevalence claim about legitimate legible third-dimensional data in presentations."}]	All preserve distortion, occlusion, decorative non-information and legible real-data exception; E adds a prevalence claim.
b92fb3a6ec17ecc7f597	P/P/P/P/P	PPPPP	PPPPP	PPFFP	PFPPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"action","variants":["B"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"read the IP assignment and outside activities clauses"},{"source":"B","quote":"Read the clause in the contract."},{"source":"A","quote":"reading the IP assignment and outside activities clauses"}],"detail":"B refers only to the IP clause, omitting a separate outside-activities clause check."},{"kind":"additional_claim","variants":["A","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Most employment contracts include an IP assignment clause"},{"source":"C","quote":"says nothing about which laptop was used or when"},{"source":"D","quote":"the clause makes no reference to hours or hardware"},{"source":"E","quote":"most employment contracts scope their IP assignment clause"},{"source":"B","quote":"IP assignment clauses are usually scoped by subject matter overlap"}],"detail":"A, C, D and E add prevalence across employment contracts; C and D categorically say hours/hardware are unmentioned rather than preserving typical subject-matter scope."}]	All reject personal-time immunity; B omits outside-activities review and others add contract prevalence or stronger scope claims.
76f83a95c6c7934ca18b	P/M/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["B"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"unknown, unimportant, or deliberately backgrounded"},{"source":"B","quote":"background an actor who is unknown or unimportant"},{"source":"E","quote":"unknown, unimportant, or deliberately backgrounded"}],"detail":"B omits deliberate backgrounding as an independent valid use even when the actor is known and important."}]	All preserve grammatical passive and information-focus choice; B narrows the valid-use conditions.
ec4bc50961650aabb9d1	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve understanding basics first and interleaving related problems to select methods.
2fa20cfc8937be941540	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve standardized relative glucose response ranking and treating glycaemic index as one food property.
4ab18d707d919bb37f7c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["A"],"fact_ids":[],"evidence":[{"source":"A","quote":"the interview and qualifications still carry the decision"},{"source":"C","quote":"without treating it as a decisive factor in the hiring outcome"}],"detail":"A additionally identifies interview performance and qualifications as carrying the hiring decision."}]	All preserve concise interest and clarification without decisive reliance; A adds what determines hiring.
24d938c19933bcfd9e24	P/P/P/P/P	PPPPP	PPPPP	PPFPP	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D"],"fact_ids":[],"evidence":[{"source":"A","quote":"Four abandoned attempts suggests the two-hour Sunday format was your problem"},{"source":"B","quote":"Whether it gets kept up is a separate question and not one anybody can answer in advance."},{"source":"C","quote":"the smartest thing to happen to that Spanish in four years"},{"source":"C","quote":"They were evidence about the format"},{"source":"D","quote":"The old format was working against you the whole time."},{"source":"E","quote":"The daily version is better"}],"detail":"A, C and D attribute past failures to the format, with C and D more categorical; C invents four years, and B adds explicit uncertainty about adherence."}]	All preserve distributed-practice retention and retrieval; variants add causal history, an invented duration, or adherence uncertainty.
9e3e1392bb230541c798	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve accessibility and stock reducing delay plus regular checks and used or expired replacements.
ea5685303f47dbe3d99a	P/P/P/P/P	PPPPP	PPPPP	PPPFF	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Long-running founder arguments are often two people contesting a version of each other that neither holds"},{"source":"B","quote":"probably not from inside four months of attrition either"},{"source":"D","quote":"Arguments that run this long usually turn out to be two people contesting positions neither holds"},{"source":"E","quote":"Most four-month arguments turn out to be two people arguing with a version of the other that does not exist"},{"source":"C","quote":"What can be established is which kind of disagreement this is."}],"detail":"A, D and E infer prevalence of misunderstanding from argument duration, with D and E asserting usual or majority outcomes despite the uncertain classification; B and D add doubts about insider assessment."}]	All preserve restatement before departure decisions; variants add duration-based prevalence or insider-assessment claims.
395ba09e44d54ddb9a2b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"heavy ice crystals and grey patches mean freezer burn"},{"source":"B","quote":"grey leathery patches on meat and a dried surface"},{"source":"C","quote":"a dried, faded surface"},{"source":"D","quote":"a dried surface all indicate freezer burn"},{"source":"E","quote":"heavy ice crystals and grey leathery patches indicate freezer burn"}],"detail":"All add observable freezer-burn indicators; B, C and D additionally identify a dried surface, and C adds fading."}]	All preserve continuous minus-eighteen safety and quality sorting; additional freezer-burn indicators vary.
dfacc5107817fb34f3b8	P/P/P/P/P	PPPPP	PPPPP	PPPFP	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	none	[{"kind":"certainty","variants":["D"],"fact_ids":["F1"],"evidence":[{"source":"D","quote":"A sudden total ban is more likely to create conflict than sustainable habits."},{"source":"B","quote":"A sudden total screen ban may create conflict without teaching a sustainable study routine."}],"detail":"D adds a comparative likelihood claim instead of the reference's possible conflict without routine learning."}]	All preserve study periods, permitted uses and reviews; D strengthens the probability comparison for blanket bans.
01ec2b9b214510e784af	PPP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	CCCCC	Y	P	P	P	P	P	none	[]	All refuse deceptive dates and preserve accurate records, communications, confidential protected guidance and retaliation-aware handling.
d436853c5dcc8322b885	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve reduced uncertainty and repeated decisions plus simple consistent routines and advance change notices.
46e6154a44bc6c4202df	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["B","C","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"the small print on contract length, tethering and roaming, because that is where a cheaper plan usually takes something back"},{"source":"C","quote":"check before switching is whether the new plan changes the contract length or removes a feature such as tethering or roaming allowance"},{"source":"E","quote":"those are where the catch usually sits rather than in the gigabytes"},{"source":"A","quote":"Six months of billed usage is the number, and it says 10GB. Move."}],"detail":"B, C and E add contract length and feature checks before switching; B and E additionally claim those are usual sources of cheaper-plan drawbacks."}]	All preserve billed-usage sizing and mid-cycle correction; B, C and E add contract-feature checks.
7825856741daabe1490c	M/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["A"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"can make urgency sound like aggression"},{"source":"A","quote":"Keep the message in normal case for readability"},{"source":"B","quote":"can make urgency sound aggressive"}],"detail":"A preserves readability but omits the perceived aggression risk."}]	All preserve normal case with prominent action and deadline; A omits the aggression explanation.
986828891a582de3a918	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve acknowledging interruption and restoring the other person's turn by stopping and inviting completion.
102d1aba1417b3892cc6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All reject continuous overcharging and preserve charge-management explanation, optimized charging and heat avoidance.
aa2f85cf094f6b1ff471	M/P/P/P/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["A","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"can aspirate food or drink"},{"source":"A","quote":"do not give them water while consciousness is impaired, because they could aspirate it"},{"source":"E","quote":"Water could be aspirated."},{"source":"B","quote":"may aspirate food or drink"}],"detail":"A and E explain water aspiration but omit that the hazard also includes food."}]	All reject giving water and preserve breathing, recovery-position and help steps; A and E narrow aspiration to water.
d726fcb65402ffd06084	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve serving-based label values and conversion to actual consumed quantities before comparison.
8a9f87ad52892ff2dc1c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"A covered pan cools slowly"},{"source":"A","quote":"cannot be detected by smell, appearance or taste"},{"source":"B","quote":"there is nothing to smell or taste"},{"source":"C","quote":"there is no smell and no taste to warn anyone off"},{"source":"D","quote":"Tasting will not tell you either"},{"source":"E","quote":"moist, low acid food"}],"detail":"All add sensory nondetection and rejection of tasting; A adds slow covered-pan cooling and E specifies a low-acid food mechanism."},{"kind":"additional_claim","variants":["D"],"fact_ids":[],"evidence":[{"source":"D","quote":"let tonight be something easy out of your freezer"},{"source":"A","quote":"Throw the whole pan out."}],"detail":"D additionally recommends a freezer meal as the replacement dinner."}]	All preserve discarding the curry and heat-stable toxins surviving boiling; expanded mechanisms and replacement-meal advice differ.
4620502a0ec6ca0dedf2	P/P/P/P/P	PPPPP	PPPPP	PPPPP	FPFPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"action","variants":["A","C"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"then check against the original and repeat"},{"source":"A","quote":"Close the notes, write what you can recall, then check."},{"source":"C","quote":"Close the notes, write out what you can recall, then check."},{"source":"E","quote":"then check against the original and repeat"}],"detail":"A and C omit repeating the recall-check cycle."},{"kind":"additional_claim","variants":["A"],"fact_ids":[],"evidence":[{"source":"A","quote":"that question is the whole of your exam"},{"source":"A","quote":"Harder at first"}],"detail":"A adds claims about the entire exam's demands and initial difficulty of the method."}]	All preserve closed-note retrieval over copying; A and C omit repetition and A adds exam and difficulty claims.
9a436ca946a2fe4fafa0	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve life extension and deferred replacement impacts with safe repair, cost and remaining-life comparison.
6dba8818416918265de6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve emissions or further-damage risk despite normal driving and prompt code reading and assessment.
9d305ff68cde1edfe8a6	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve newspaper smearing or shedding and clean microfiber or squeegee alternatives.
8d66c41b75c8bc68c645	P/P/P/P/P	PPPPP	PPPPP	FFFFF	PPPPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"becomes the ceiling you then negotiate down from"},{"source":"B","quote":"it becomes your ceiling"},{"source":"C","quote":"the single most expensive thing you can do on Thursday"},{"source":"C","quote":"you will be living inside it for three years"},{"source":"D","quote":"the number you give becomes the ceiling"},{"source":"E","quote":"the one piece of information that reliably works against the candidate"}],"detail":"All strengthen anchoring into specific adverse outcome claims; C invents a three-year effect and superlative cost, while E qualifies the ceiling but asserts reliable harm."},{"kind":"additional_claim","variants":["B","C","D","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"Pick the range before Thursday"},{"source":"C","quote":"Work out the range tonight"},{"source":"D","quote":"Decide the range tonight"},{"source":"E","quote":"Settle on the range before the call."}],"detail":"B through E add advance preparation timing, with C and D specifically requiring tonight."}]	All preserve salary anchoring and repeated target ranges; added ceiling, cost and timing claims materially differ.
8acab4fb9e752de1eb56	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All preserve unsafe indoor residue risk, refusal of off-label dilution, and labelled controls or qualified professionals.
a0b391249f4ae65cad9a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve traceable rights, limitations and accountability linked to the relevant dataset version.
318c9809b9e13d62f572	PPPP/PPPP/PPMP/PPPP/PPPP	PPPPP	PPPPP	PPPPP	PPFPP	NNNNN	CCCCC	Y	F	P	P	F	P	none	[{"kind":"missing_fact","variants":["C"],"fact_ids":["F3"],"evidence":[{"source":"F3","quote":"with a rationale"},{"source":"C","quote":"Ask for a specific change when there is a real gap."},{"source":"B","quote":"make one specific, professional request with a rationale"}],"detail":"C preserves one professional request and a real gap but omits supplying the rationale."}]	All preserve optional legitimate negotiation and package comparison; C omits giving a rationale for the request.
6c483163a58eebcd0501	PPPP/PPPP/PPPP/PPPP/PPPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve private evidence-based neutral inquiry, documentation, and conditional material-unresolved escalation.
ee5f36a25305f6343d1e	P/P/P/P/P	PPPPP	PPPPP	PPFPP	PFFPF	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"action","variants":["B","C","E"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"three longer calls a week"},{"source":"B","quote":"Three real calls a week"},{"source":"C","quote":"Three calls a week fixes the supply problem."},{"source":"E","quote":"Three real calls will breathe."},{"source":"D","quote":"Three longer calls a week"}],"detail":"B, C and E preserve fewer calls but omit longer duration."},{"kind":"additional_claim","variants":["C"],"fact_ids":[],"evidence":[{"source":"C","quote":"You have spent five months on a scheduling problem."},{"source":"C","quote":"Three calls a week fixes the supply problem."}],"detail":"C invents a five-month duration and states a guaranteed fix rather than maintaining the moderate recommended change."}]	All preserve obligation-driven flatness and raising the change; B, C and E omit longer calls and C adds timeline and certainty.
51a90ea26e1630798493	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve acid-base neutralization after fizzing and separate task-appropriate use.
1e9085f98b061812005f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve condition-dependent delayed breakdown and habitat risk plus carrying out and proper disposal.
0e60e48e1cfc58886b76	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All refuse defeating the breaker and preserve fault risk, shock/fire protection, load disconnection and assessment.
4970a7efdb4b6ee6216c	P/P/P/P/P	PPPPP	PPPPP	FPPFP	PPPPP	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Everything regional can be boarded on your pass alone"},{"source":"B","quote":"Regional and local services generally require no reservation"},{"source":"C","quote":"the regional lines stay open to improvisation"},{"source":"D","quote":"Regional and local trains need nothing."},{"source":"E","quote":"Regional and local services usually carry no reservation requirement"}],"detail":"All add regional-service flexibility beyond the reference; A and D make an absolute no-reservation claim where B and E qualify it."}]	All preserve mandatory limited reservations and early booking; regional boarding additions differ in certainty.
bc99550893f6ac4f2a39	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	EEEEE	N	P	P	P	P	P	none	[]	All preserve dates replacing unreliable storage memory and use or disposal within the appropriate window.
c19657ee42757dccc8de	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	shared	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Plain flour is often the better fit when tenderness matters more than strength."},{"source":"B","quote":"plain flour is generally better when that extra structure is unnecessary"},{"source":"C","quote":"Plain flour generally produces less structure"}],"detail":"All add a complementary recommendation for plain flour when less structure or more tenderness is desired; listed examples do not materially change that advice."}]	All preserve bread flour protein and gluten strength and share complementary plain-flour guidance.
5f72514fc5c42d94b9af	P/P/P/P/P	PPFPP	PPPPP	FPFPP	PPFPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"certainty","variants":["A","C"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"adequate for most people in ordinary conditions"},{"source":"A","quote":"the body is doing the accounting perfectly well on its own"},{"source":"C","quote":"Drink when thirsty."},{"source":"C","quote":"Nothing further is required."},{"source":"D","quote":"For most people in ordinary conditions"}],"detail":"C drops the population and ordinary-condition limits entirely; A overstates automatic regulation as perfect, even while listing environmental exceptions."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"The eight glasses number was never based on evidence at all."},{"source":"B","quote":"Heat, altitude and long efforts are the times to deliberately take on more."},{"source":"D","quote":"a good deal of daily fluid arrives through food, tea and other drinks"},{"source":"E","quote":"The number is made up."}],"detail":"A, C, D and E assert absence of evidence for eight glasses; A, B, D and E add other fluid sources, and A, B and D add higher-intake conditions."}]	All preserve thirst as an early signal; C loses scope limits and added evidence, fluid-source and exception claims vary.
bcb1e2678a20537f605c	MPP/PMP/PMP/PMP/MMP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["A","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"connection, validation, practical assistance, or advice"},{"source":"A","quote":"listening, practical help, or problem-solving"},{"source":"E","quote":"listen, help with one concrete task, or think through solutions"},{"source":"B","quote":"listening, validation, practical help, or advice"}],"detail":"A and E omit validation as a distinct possible aim of disclosing distress."},{"kind":"missing_fact","variants":["B","C","D","E"],"fact_ids":["F2"],"evidence":[{"source":"F2","quote":"or make the person feel unheard"},{"source":"B","quote":"unsolicited ideas can add cognitive load"},{"source":"A","quote":"can add cognitive load or feel unheard"}],"detail":"B through E preserve cognitive load but omit feeling unheard as a possible consequence."}]	All preserve asking and following support preferences; variants omit validation or feeling unheard from the required explanation.
6d159184d9b3a109acc4	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve adjustable insulation and moisture management and changing layers before soaking or chilling.
33f94201e6a4510517ab	P/P/P/P/P	PPPPP	PPPPP	PPPFP	PPPPP	NNNNN	EEEEE	N	F	P	F	P	P	differing	[{"kind":"certainty","variants":["D"],"fact_ids":["F1"],"evidence":[{"source":"D","quote":"A decision log stops people from later pretending the agreement was something else."},{"source":"B","quote":"A decision log can reduce later ambiguity about what the team agreed."}],"detail":"D strengthens reduced ambiguity into prevention of deliberate misrepresentation."}]	All preserve material decisions and accountable owners; D overstates the log's prevention of intentional misrepresentation.
383eb13c8e10d781bf2f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve unreliable eggshell barriers and regular checks, hand removal or proven labelled controls.
